"","Sample_Size","Binomial Mean","Binomial Variance","Poisson Mean","Poisson Variance","Normal mean","Normal variance","BivNorm1mean","BivNorm1variance","BivNorm2mean","BivNorm2Variance"
"2168",220,2.83181818181818,2.09526490273347,5.74090909090909,6.42294781176372,3.52072073445933,6.05866629425237,15.6719191703683,82.6394476690068,43.0405973558202,113.880184719826
"2169",220,3.08181818181818,2.47025708388065,5.75,6.63862304789308,3.76046667162775,5.90178752282235,15.4500185691133,78.6437326551014,43.1969381466985,133.187756398784
"2170",220,3.05909090909091,2.45972769541919,5.44090909090909,5.36792393819979,3.37007834858924,6.59581698439374,15.9740961905986,82.2808377273056,43.035723839188,131.809176218748
"2171",220,3.11363636363636,2.26673755759888,5.56818181818182,5.43097516732345,3.46089240069938,6.52754030685663,16.283574233895,83.8390720251418,44.3829483486558,129.119722553616
"2172",220,2.89090909090909,1.87785909384708,5.6,4.73751589833406,3.32058990150627,6.07462001881815,15.1844371095675,97.9618166012994,42.4513558787133,164.772803090125
"2173",220,3.06363636363636,2.31696586810117,5.93181818181818,5.06401034173599,3.54487468396027,5.02129700085895,17.2106821970299,80.618558149175,44.9721313500743,115.61865748932
"2174",220,3.02272727272727,2.49942661746002,5.59545454545455,5.30720793978441,3.48486125940494,5.11738044157343,16.3410260330052,90.710868316337,43.3289122856778,160.860708843969
"2175",220,2.88636363636364,1.77133504305582,5.43181818181818,5.27501511644878,3.3367363836668,4.86039862599972,16.3991861070621,78.3035327010473,43.4587568773677,118.079105271401
"2176",220,2.79545454545455,2.08158712287067,5.76363636363636,5.71414274097704,3.432835640761,5.56511673360636,16.1437961457069,93.4306575187863,43.6832266424983,157.37708205491
"2177",220,3.04545454545455,2.60336523425283,5.58181818181818,4.98855319947457,3.36155083501977,6.52992455904091,16.0776932969819,84.4385702810616,43.1106115174497,130.05170693783
"2178",220,2.97727272727273,2.5819937032172,5.70909090909091,6.47409353432998,3.63878258983457,6.66878332100792,16.0241588848476,92.9727889749338,43.6009608472673,123.423587695718
"2179",220,2.94090909090909,2.94595608932257,5.57727272727273,5.9433915055983,3.39223313561129,5.26591659343009,15.9093986661511,89.3979996540785,43.3958775944752,138.888794428099
"2180",220,2.92272727272727,2.31043973228248,5.74090909090909,7.22109630741644,3.48421891288694,4.82737424107459,15.0212119261243,91.5423313073688,41.8956928838453,141.260369664681
"2181",220,2.89090909090909,2.43748045286796,5.73181818181818,4.99612184900231,3.46287386335441,5.999084122443,14.9574026963415,80.2658468934741,42.2081030775031,129.17576798974
"2182",220,3.04545454545455,2.09878859907008,5.97272727272727,6.51287504430683,3.44447946010906,5.69328249468932,15.5856940626709,81.6541489311238,42.1136249748738,126.98507036123
"2183",220,3.12727272727273,2.01113404641271,5.60909090909091,5.37778611788745,3.61372644581632,5.4012583978902,16.0927903444843,89.9848088587327,43.0032269185866,154.423791230042
"2184",220,2.87727272727273,2.08108671629032,5.81818181818182,5.94816621838577,3.42537040225159,5.63774992588252,14.6392824259308,81.2938514161306,41.836671130431,137.85204411327
"2185",220,3.2,2.28068639102604,5.46363636363636,4.50774587685828,3.55339865065945,6.53833488799902,16.0618921029802,95.6382485488795,44.3620991465722,142.07595813266
"2186",220,2.96363636363636,1.90688267550718,5.83636363636364,5.92698233981777,3.65690870945424,5.61287182798651,15.4584004864998,87.2673682634928,42.4216940272943,154.317971723517
"2187",220,2.89545454545455,2.30543566647901,5.52272727272727,5.31588165384375,3.51442310176622,5.32288747425402,15.0620969468795,83.5159762341822,42.522270786011,135.91466593479
"2188",220,2.86818181818182,2.01453264110423,5.44090909090909,4.69821313150268,3.69137104418723,6.5147095996437,15.6537116257489,77.2845263187307,42.8365908237919,141.270102888212
"2189",220,2.96363636363636,2.47567815516774,5.97272727272727,6.11838785680032,3.46877103630951,5.90934056256146,15.0478276402902,92.2976569352368,41.3600791324999,146.189050743928
"2190",220,3.03181818181818,2.37048852192406,5.66363636363636,6.2067930193282,3.43455634164001,5.47953997491792,15.3764253794633,87.3758705751422,42.3206553086939,141.218466085588
"2191",220,2.93636363636364,2.11513521402806,5.72272727272727,5.47734617710223,3.55742986774956,5.02633079258187,15.6762631964876,87.0158494588478,43.1694370091271,125.360792289202
"2192",220,2.98636363636364,2.21536248201664,6,6.73380454952983,3.59550267234547,5.74166809196357,15.975611788368,106.627134520604,42.4287428962155,162.822604656751
"2193",220,2.92727272727273,2.45332666124559,5.85,6.42211380079648,3.28963602230588,5.77562910373191,14.9627643502157,91.1814912572916,41.3473367255705,146.536375904639
"2194",220,3.04545454545455,2.06209211651133,5.81818181818182,5.03075415441713,3.52609079029476,5.48155672780449,15.6417831097579,82.8883232369846,42.4169494599151,137.880083530897
"2195",220,3.1,2.20087154146077,5.34090909090909,5.07985655011363,3.66052922365728,6.70603353658005,14.6438002676787,80.8867409516186,41.3638110559469,137.383634993116
"2196",220,2.99545454545455,2.28892224932758,5.70454545454545,5.60444944851025,3.40566977056738,5.76941918777431,15.779078751939,90.8795951655022,42.924331643541,149.72387790924
"2197",220,2.81363636363636,1.96032192823336,5.56818181818182,5.42180104668376,3.67485729169122,5.1650531734153,15.4990744700798,72.1693987917821,43.0401492592597,123.601071238227
"2198",220,2.99545454545455,2.33479285252601,5.58636363636364,5.46483601259357,3.49333675277017,6.70116565644186,14.7875960603941,85.2511021523119,42.3366560672602,131.70296078566
"2199",220,2.96363636363636,2.19128041533746,5.39545454545455,5.32372135693584,3.54555472585877,5.15452628306034,15.6712938320979,92.3147391080583,43.7313600635913,149.516047034998
"2200",220,3.12272727272727,2.09943495756969,5.80454545454545,5.38794020141365,3.51813793318752,5.02075665002898,15.0018270011381,94.8828479750382,41.9967624379902,143.734714754527
"2201",230,2.94782608695652,2.38317347113899,5.82608695652174,5.25009057798288,3.41061530396636,5.8863974762942,15.2566748322759,82.3530651643632,42.2627677456355,143.703776390308
"2202",230,3.15217391304348,2.47220686104384,5.63478260869565,5.68112736217845,3.68010052267408,5.53743073171454,15.920762649387,74.061748762774,43.6933867773619,137.861880098747
"2203",230,3.01739130434783,2.26280963368357,5.64347826086957,5.66991476135085,3.45696746606521,6.06294936403464,16.2300787682869,82.4523696090791,43.7599505115674,158.716641430127
"2204",230,3.04782608695652,2.04589920100685,5.70869565217391,6.96251024961385,3.58364116459419,6.39546531305071,16.252426945843,88.7871330514979,42.8632957209375,130.312803625841
"2205",230,3.00869565217391,2.05251616101905,5.62173913043478,6.21080833698823,3.5044635360112,6.1153058901704,15.6403512084035,83.7258844763041,42.5265574021098,129.918387746408
"2206",230,2.87826086956522,2.14290345340478,5.85652173913043,5.20281840544612,3.50128360202776,7.06524313122762,15.8887758839153,83.4209429451991,43.5023695204806,144.547274570089
"2207",230,3.09565217391304,2.31528765660457,5.71304347826087,5.02210102782174,3.66068123919736,5.65366927798783,15.7474593195065,81.4544893334643,43.8368808715235,126.378419234721
"2208",230,3.00869565217391,2.3419843252417,5.77391304347826,5.2641253980664,3.41715734117811,5.8345416763691,15.5912831342398,94.1019033018958,42.8173084750042,153.914174298373
"2209",230,3.00434782608696,2.13590511241204,5.96086956521739,5.06414828092523,3.41549792783198,6.46050973225794,16.0162309574472,76.3068902932614,43.1930399474327,115.924692498087
"2210",230,2.91739130434783,2.31324726835873,5.50869565217391,5.47131061573959,3.59869228595457,5.17190133033522,14.5273533622482,83.0459994042337,41.6094192124217,120.612724793828
"2211",230,3.01304347826087,2.12698079746763,5.64347826086957,6.20499227703514,3.60861274114991,6.39005298930039,16.5114398907414,102.639714942289,42.6382677849137,144.669221830383
"2212",230,3.09130434782609,2.22400411891459,5.78695652173913,5.91462786750825,3.77217381320586,5.11319873833864,16.2037285271778,71.781359366012,42.8422630582356,145.801757757827
"2213",230,2.99130434782609,1.97357029804924,5.91739130434783,4.52373143151351,3.50731538292114,6.24559126101357,16.0758928657057,96.4586342262242,42.7430033368918,135.802077410965
"2214",230,2.86521739130435,2.32812112659942,5.70434782608696,5.20119753627887,3.6486259674247,5.43523598225478,15.3788766188337,77.5010078150256,42.1472244433167,140.074150549783
"2215",230,3.05652173913043,2.57128963978566,5.84347826086957,6.69445662744799,3.56571257804032,6.15475626615792,15.7752112978362,85.3322663137372,43.6784087913801,134.975489460389
"2216",230,3.03913043478261,2.47647832802578,5.40869565217391,5.11210693922694,3.68779592239222,7.0975726731747,15.3911987048564,82.9305406663225,41.7432299996724,151.20726638136
"2217",230,2.95652173913043,2.33138193398295,5.87391304347826,6.21630022310787,3.52803461731966,5.61576571845108,15.6016653544122,82.1118203622099,42.3205985880906,134.543598058338
"2218",230,3.16086956521739,2.60980911881924,5.81739130434783,5.78204076962682,3.44366427871167,5.41041463208266,15.9633001646749,97.7968347320945,43.2427480299314,142.824433690125
"2219",230,3.15217391304348,2.57746801167026,5.90869565217391,5.47832802578136,3.40260323483388,5.82987530112354,14.4881935773232,95.4277312133635,41.2136216189922,138.22338379179
"2220",230,3.10434782608696,2.25213096622871,5.75217391304348,5.51249976163689,3.36090831555148,6.75466495653243,15.7322889064388,102.338279109489,42.315569899086,147.434245885328
"2221",230,2.89565217391304,2.11178276539349,5.63913043478261,5.98693770141683,3.34855694960604,5.95262468986904,15.9341844863419,101.211290856223,44.4773049034547,170.060416373125
"2222",230,3.14782608695652,2.21475563013673,5.96521739130435,6.44602505673042,3.50692101207939,5.73732146356157,16.1671470466161,97.9968863010686,43.7496039943086,171.198996945032
"2223",230,3.05217391304348,2.16387940733396,5.81739130434783,5.92238897046204,3.46602063335306,5.55066573245042,15.8632103580086,70.4657661689852,43.8700948718258,124.713500368839
"2224",230,3.20869565217391,1.92971148528823,5.68695652173913,5.55016113346427,3.26262408560028,5.75287243958162,15.5877790205723,88.8492725967814,42.1282050856667,146.56109741726
"2225",230,2.87826086956522,2.23062107892679,5.58260869565217,4.90311016189623,3.5503907850913,6.32287675650602,15.158028468713,84.5545892863676,42.8524751423299,150.21642202178
"2226",230,3.1304347826087,2.29858316965733,5.82173913043478,5.49854121774947,3.45945215019136,6.97576260667131,14.8869608351793,65.6339454262492,41.6218410225017,107.675811831399
"2227",230,3.01304347826087,2.24101371064625,5.78695652173913,5.46726797734597,3.84249286762161,5.18570572355618,15.5180592210885,75.6551584343886,42.7308761300222,127.271504120839
"2228",230,3.16521739130435,2.41101428271772,5.86086956521739,6.82244808451403,3.58228138693069,5.47019078288957,15.3475971904135,93.6452633510897,41.7328701440318,148.233254963753
"2229",230,2.94782608695652,2.12879235712515,6.01304347826087,6.12690452127152,3.4530009444624,5.92961485534884,15.6256852163115,80.6846911670194,42.7028969743944,125.077575080988
"2230",230,2.84347826086957,1.92261779905036,5.69130434782609,6.46076543162792,3.59999824975375,5.66579877098306,15.5056365651251,88.1424930694059,43.0401609075616,138.63901204264
"2231",230,2.90869565217391,2.11874296828817,5.78260869565217,5.53994012318606,3.53423364435597,5.54147543718566,15.738429952447,77.3519082501294,43.3058000610561,124.935869761861
"2232",230,3.12608695652174,2.14620239888637,5.7,5.07139451955531,3.64888357677975,6.07208232437342,15.112299177129,83.1221718844845,42.8794748304578,122.215936481625
"2233",230,2.97826086956522,2.18807803054862,5.42608695652174,4.83430903300852,3.66662218233107,5.37249945638977,15.8668797769444,92.1572912573948,42.6048280828607,136.420949233814
"2234",230,2.84347826086957,2.20331420072081,5.49130434782609,5.09412482599493,3.73149091007121,6.68409964297254,15.9203953868581,80.0102616527545,42.3658347602597,122.41426816201
"2235",230,3.04782608695652,2.28273678991629,5.74782608695652,5.18136572529128,3.57770095780494,4.95580558725258,16.2069309021764,75.9104045514246,42.6683784653973,110.712896876599
"2236",230,2.82608695652174,2.44312656127839,5.58695652173913,6.25321790202323,3.51052454748615,6.11138593514387,15.2446206870652,81.3405551919759,42.0636540327259,128.597403275937
"2237",230,2.9,2.4767071566141,5.71739130434783,5.5026601323392,3.39107505571373,5.42760266983682,15.9001150490007,92.2093325213062,43.3903046855283,140.797336374306
"2238",230,3.07826086956522,2.09904464064377,5.76086956521739,5.49922770351443,3.39373246116806,4.82850080611194,16.180469083517,70.5718819915151,42.7462997648937,109.446190431041
"2239",230,3.15217391304348,2.2529127972388,6.00869565217391,5.77174348315249,3.6450895402963,5.53035181435698,16.5106875833162,107.758453501404,44.6818467049509,158.534674730453
"2240",230,3.07391304347826,2.1304132262924,5.49565217391304,5.58540073606529,3.5428543715922,5.74507743703545,15.293226926393,99.149835117239,41.752590027148,158.402641129506
"2241",230,2.97391304347826,1.93787303827158,5.69565217391304,5.76609904464064,3.46483536509181,5.18438123589779,15.5722064194484,88.4262125565606,42.264536331211,152.702548532548
"2242",230,2.8695652173913,2.30735493220953,5.69130434782609,4.73272820884422,3.38678192035536,5.34136238507433,15.8192037666049,84.4853403394235,42.3532870877594,138.256353159803
"2243",230,2.82173913043478,1.94597738410785,6.00434782608696,5.52180545756183,3.38535019219043,6.58394599160799,15.9344073998135,82.952705258964,43.4228527229728,123.339951716492
"2244",230,3.00869565217391,2.41215842565931,5.65217391304348,6.26380122423295,3.66286996838116,6.61623254447318,15.0685688079795,91.5038143323241,41.3708105242813,168.521308688528
"2245",230,3.13478260869565,2.02988119982456,5.81739130434783,5.51888789306077,3.65059270300702,5.69442612317414,15.1351224844112,86.9539223789179,41.6837278530684,140.972966596805
"2246",230,3.00434782608696,2.27625331324727,5.57391304347826,6.37813924219599,3.46243289465835,6.8230975186518,15.1113634253187,82.8266436697589,42.6085032146115,137.086637725185
"2247",230,3.14347826086957,2.47480025171145,5.68260869565217,5.9465113174806,3.42275440133009,5.960787105542,15.5236355581598,76.9085452651725,42.8029222887627,138.168015802358
"2248",230,2.84347826086957,2.24717301348182,6.11304347826087,5.43437386777521,3.5567197105192,5.69169473532825,15.6127233719064,90.272703487046,41.6918891652539,152.362714595093
"2249",230,2.98695652173913,2.59188421273431,5.72173913043478,5.35161419500009,3.36467572028596,4.73954131657463,15.8647140257065,79.2639175969117,43.0638838671434,120.413955558354
"2250",230,3.00869565217391,2.22795141206308,5.6304347826087,5.12089777082817,3.25166883089919,6.59286609784726,16.7348064325412,77.3720557896419,44.1182309156839,125.603539797176
"2251",230,3.1304347826087,2.48279018325356,5.72608695652174,6.42857687687115,3.03939837131229,6.18514927571501,16.036676807187,74.6748969344318,43.8519703892101,120.903381506225
"2252",230,3.00434782608696,2.16222040006865,5.4304347826087,4.91388417459621,3.4374830424708,6.18303464040703,15.9157330602349,102.683998535086,43.2925404860796,132.982750143122
"2253",230,3.12173913043478,2.53763276825385,5.59565217391304,7.06739001925974,3.73841686796012,4.88769073091851,15.8275435753012,85.5718336613945,43.298421627462,142.551294486587
"2254",230,2.98695652173913,2.24101371064625,5.3304347826087,5.24063232966572,3.41524440419249,5.79413415532244,15.9728798318016,73.6609979958385,42.9872125388724,130.486962179006
"2255",230,2.95652173913043,2.25243607101314,5.76086956521739,5.71852176731946,3.51308763512546,5.27238460472897,16.0049455557224,88.742786291223,43.4027188012576,156.803298065982
"2256",230,2.90434782608696,2.30651589405236,5.93913043478261,6.41719265460232,3.62560185302534,4.72675999868976,16.0269079893202,81.034108380029,42.8636777140044,136.519997401584
"2257",230,3.05217391304348,2.46211933410881,5.41739130434783,5.28906771419309,3.40344426522122,5.01159296318578,16.2240702954705,81.9277942176758,43.3875507964384,122.731403458511
"2258",230,2.98695652173913,2.49539482466009,5.75217391304348,5.67916325012872,3.54548137208998,6.94544577447439,15.7783125710381,88.4575045993686,42.8107202985158,127.892625713832
"2259",230,3.14347826086957,2.15024503727999,5.8,5.14376156061097,3.51126790890453,6.63414193835826,15.9172298038624,92.0218553216882,43.465064110594,149.277614581881
"2260",230,3.07826086956522,2.30956694189661,5.74782608695652,5.64626914055796,3.63195566975582,5.67154280867231,15.8488182679745,81.7469859521246,43.1195765494506,137.339070172301
"2261",230,3.18260869565217,2.44877099979024,5.77391304347826,5.89569230182491,3.41288828967306,5.34326297551384,14.7222919765079,76.2936875768877,41.6653074260023,120.536764807366
"2262",230,3.07826086956522,2.40605632997082,5.68695652173913,5.45367174539006,3.71685569627617,5.63862992895524,16.19719650373,87.6042273540356,43.4056674707392,141.817158863718
"2263",230,3.03913043478261,2.65191357906981,5.51739130434783,5.46231002459907,3.46048415194359,6.35566536682008,16.3723580791373,84.6117407672561,43.7190798430575,139.520628487161
"2264",230,2.89130434782609,2.50996357811636,5.97391304347826,6.41147193989436,3.45464551409949,5.64309447211088,15.2461764259407,101.68623303587,42.2244242550945,146.086774338916
"2265",230,3.01304347826087,2.5041665872123,5.80869565217391,6.07700081996911,3.55292266234242,6.44355437616313,15.2101533181752,84.2503403606925,42.4627407573236,143.770176725209
"2266",230,3.04347826086957,2.11208787017791,5.83913043478261,6.4167540664747,3.64128633880201,6.50023065906533,15.1301921449012,86.802006086914,41.9299396152327,154.349590126057
"2267",230,3.14347826086957,2.50988730192025,5.61304347826087,6.02866078068687,3.45772876653308,5.47539306271523,14.7502653094867,99.5191489834793,40.5241639089205,162.171126410552
"2268",230,2.95217391304348,2.29150855246849,6.08260869565217,6.33071451726702,3.4027860858794,6.20641231692487,15.506010737784,81.9042651238962,43.0463575765386,139.478704424263
"2269",230,2.91739130434783,2.24307316794111,5.79565217391304,5.19900459564082,3.27626150379547,6.32901976533628,15.7840161508996,91.9979804549734,42.7206143826325,155.042130589171
"2270",230,3.0304347826087,2.25779447378959,5.79130434782609,5.97349402185313,3.44742895042736,5.62298652914748,15.7301803111134,90.8389888164022,42.9837207206593,143.399136542596
"2271",230,2.79565217391304,2.11134417726588,5.69565217391304,5.30119562937396,3.44449102913854,5.13388399720028,14.2630426836576,84.9208873939815,39.8933154213179,140.052652923221
"2272",230,3.11304347826087,2.20636524856505,5.89130434782609,4.89588299231517,3.4152864794645,5.66620487057692,14.116650034648,82.8596615601468,41.6688896663971,132.651741371861
"2273",230,2.77826086956522,2.36702198661353,5.81739130434783,5.49257260540417,3.54907805559576,5.75255141902154,16.2053454314402,86.7468078214021,43.5999182957909,140.4793424748
"2274",230,3.04347826086957,2.28752312122194,5.85652173913043,6.07122289811407,3.4209357745809,5.35620090912368,15.1233540242468,91.5755735672084,42.7645860824981,134.307638878372
"2275",230,3.18260869565217,2.03649815983677,5.48260869565217,6.50614976831105,3.48964032875464,4.99143023585593,16.2909289502664,89.02701284259,43.8560763605171,131.683258089528
"2276",230,3.13913043478261,2.39270799565226,5.8695652173913,5.79851642798574,3.53858943128081,6.24421260395607,15.8905129132832,84.16432558895,43.3872842422655,133.961141821081
"2277",230,3.02173913043478,2.07404511737,5.61304347826087,5.80936671688183,3.57789961677748,5.42883589808875,15.7300208544782,89.3556932026801,42.1846364228069,160.568942282904
"2278",230,2.90869565217391,2.64504872142026,5.62173913043478,6.24589538719704,3.24847476090208,5.981949493073,15.5290055127208,100.283412728248,42.9545098504206,154.805131507087
"2279",230,3.09130434782609,2.04856886787056,5.81304347826087,5.57428348048283,3.38836299782197,5.0118823314624,15.8610842455418,83.9143364959544,42.9052908514651,135.943847513841
"2280",230,3.09130434782609,2.08365591807937,5.84782608695652,5.95459659426784,3.55832100444674,6.36641053546147,16.1377215805427,91.9429887232402,42.9113553982944,156.206160361141
"2281",230,2.88695652173913,1.97829942220781,5.6304347826087,5.8664975877653,3.58718139607865,5.83183675775524,15.6924041859054,86.138961982988,42.9937606612086,142.826560716969
"2282",230,2.84782608695652,2.261684559791,5.70869565217391,5.96252931866288,3.73621031496193,4.98235706571989,16.0332190196957,78.9458021394479,43.4556560091009,127.792904855151
"2283",230,2.99130434782609,2.03497263591465,5.55217391304348,5.32829274804066,3.73658366366979,6.68688441870107,15.5830388345247,73.797648952224,43.5697310001659,121.811278450069
"2284",230,3.00434782608696,2.51309090215671,5.59565217391304,5.29549398371503,3.49032408883749,6.9852083060934,15.6785278309452,84.4539588381402,42.1935165387505,154.365052411891
"2285",230,2.97391304347826,2.20979767738983,5.60869565217391,4.86298888274442,3.4425406443251,4.98188959067474,15.9999034898151,98.1115289446583,42.6940709731757,171.961641551318
"2286",230,2.95652173913043,2.40155603440056,5.72173913043478,6.03581167407181,3.41556014847575,6.1031657719612,15.524927271856,85.9142179218757,43.531128725537,141.471384715134
"2287",230,3.04347826086957,2.42787132205717,5.84347826086957,5.31728990675235,3.52404407973685,6.00758546088811,15.0096123711714,85.5706296199286,42.1123768057394,146.131378740982
"2288",230,3.08260869565217,2.20798611773231,5.70434782608696,5.29768692435308,3.57092825983142,4.99915096783644,14.7593920274021,81.2220448323192,42.1658745238034,133.735686156679
"2289",230,3.11304347826087,2.32916992429588,5.47826086956522,5.34810548997921,3.60648927287745,6.00895055797774,15.2425636093731,90.338717516198,41.9110356084125,133.608303155023
"2290",230,2.96086956521739,2.33613012719056,5.67391304347826,5.13386472416621,3.47204118351541,5.52840291953216,15.5072222049205,81.8213519533483,42.2573773854558,114.557002308867
"2291",230,2.93913043478261,2.09271371636696,5.64347826086957,5.31027249671059,3.29147459509601,5.5622580401038,15.7373343043059,80.0481228929931,43.1835805876662,131.270489983737
"2292",230,3.13478260869565,2.17900116321199,5.69565217391304,4.79243340134628,3.44091150670235,5.02493720612302,15.3972844528242,83.1811396105213,42.8629679092919,131.398451896281
"2293",230,3.27391304347826,2.37602257775405,5.61304347826087,6.2391830819397,3.6174432210149,6.30347355068411,16.8424641830259,92.3134983852859,44.7672498273482,154.675104075638
"2294",230,2.94347826086957,2.33445205087622,5.69565217391304,5.18716271619534,3.51865730589865,6.35923222042479,15.1870752058189,82.6404231427467,42.840779092926,133.480307686699
"2295",230,3.00434782608696,2.28502507579947,5.45652173913043,4.030910928472,3.82650952714321,6.59164799004344,15.9907337035846,85.6049834154386,43.894061963838,145.389395500728
"2296",230,2.83913043478261,2.20630804141797,5.44347826086956,5.9418394004691,3.59338718033208,6.02750762755341,16.2545786161904,83.1872933499486,43.7467069828608,140.309077615435
"2297",230,3.17826086956522,2.16527144791289,5.59565217391304,5.80425621174272,3.21424821535204,5.81794770723065,15.8435812219501,86.1004330451052,42.2646343402029,132.04977669667
"2298",230,2.98695652173913,1.98663259663241,5.48695652173913,5.62910699643409,3.62557997050663,6.04966237151358,14.7028661564308,85.419138094501,41.3487042458079,145.58571700194
"2299",230,2.85652173913043,1.95726626113156,5.53913043478261,5.81194103850041,3.45605008173966,6.45366123563223,15.2591915586807,76.4188614247214,43.4375016925194,132.867530121106
"2300",230,2.94782608695652,2.20773822009496,5.69130434782609,5.51341507599016,3.55005761699705,5.88352582829812,15.4221873977808,92.2679293352773,42.1718254793447,159.96287381954
"2301",240,3.09166666666667,2.35282995745873,5.66666666666667,5.56852996271074,3.40395992689046,5.19699643904967,14.764772797017,89.5333979613496,41.5685542189017,134.013526433879
"2302",240,3.00833333333333,2.20157210132876,5.45,5.5267939987045,3.69058163189748,5.88998046156005,14.4249369606024,97.7253252587286,41.5166397185025,155.448476137793
"2303",240,3.00833333333333,2.57131352742424,5.85416666666667,5.62131265208942,3.36310722657074,6.45812507965044,16.5687698629396,102.148477134459,43.3925814942402,159.339406768486
"2304",240,2.90416666666667,2.44027590553387,5.5375,5.69596120516097,3.53720529558865,6.18300281218629,14.1234164900272,86.5297484549422,41.3622600000989,130.273324568317
"2305",240,3.125,2.37916002871098,5.8625,6.34636998651984,3.58609775504749,5.40820789441153,15.7187735827808,78.3843183213454,43.5654457209516,143.933808936969
"2306",240,3.09166666666667,2.6217328128009,5.7,5.65704381926087,3.61510861995489,5.74284468848272,16.099720208772,88.6977236096182,43.3065071566565,140.461524727639
"2307",240,2.97916666666667,2.39027678086868,5.7,5.564608462737,3.17325764521073,6.20446651623079,15.0073590947783,86.409869937897,43.012176749702,155.361381246292
"2308",240,2.925,2.06992174506749,5.4125,5.74848129409499,3.42350514920604,5.56984047281744,15.8727272234549,74.2661620774123,43.6032592842437,123.694865592381
"2309",240,3.1625,2.58257033315243,5.8875,5.52075418847709,3.6539806301777,5.16593670792183,15.7686320913546,86.6150812037455,41.9563134963022,137.834470944795
"2310",240,3.09166666666667,2.2099753155582,5.65416666666667,5.1692197265454,3.37462134564803,5.31163148039018,15.8237410475418,75.137283122706,42.7827371678903,133.580031534092
"2311",240,2.84583333333333,2.02221599761909,5.575,4.87659529770137,3.49429756261241,6.20534476287309,15.2268993883558,68.6652120889307,42.0739859691457,133.701760509216
"2312",240,3.08333333333333,2.21144587804835,6,6.17636245864043,3.38407432966634,6.49392899754413,14.8059481889186,87.3167319967528,42.3513817079481,133.670865011167
"2313",240,2.95416666666667,2.10288685422174,5.55833333333333,5.22336793823638,3.67040103800827,5.51760396840684,16.8669305493318,77.8967192552113,43.9370562298976,127.264467139075
"2314",240,3.025,2.10017331629348,5.825,6.04464207559391,3.42162926327233,5.28736793381803,16.2752044154929,86.1359509694478,43.2296720164708,152.681112222108
"2315",240,2.925,2.2295828154269,5.67083333333333,6.41583655748324,3.22057418787702,5.7936418487741,16.0824764073198,83.5663390442615,42.9298102974773,148.433975979252
"2316",240,3.00416666666667,2.43271301272737,5.69583333333333,6.14609338071813,3.53043868525681,5.45245119990328,14.8684451031339,79.9052682823038,41.9529072898533,138.7842183279
"2317",240,3,2.15122284273735,5.87916666666667,5.81290593652072,3.39302491949589,6.17994055747599,14.9922966705161,76.2469661669897,42.1894372685309,114.35662952256
"2318",240,2.89583333333333,2.05204740813361,5.62916666666667,5.84861959699585,3.47861520516453,6.02955073198113,15.9127611924125,83.438312172697,43.3902065043438,144.200284876892
"2319",240,3.00833333333333,2.49568459935925,5.64583333333333,5.77677211533411,3.46763945680183,5.88597721460791,16.8258223965642,82.5413139898816,44.5635499801587,134.499791246599
"2320",240,2.97916666666667,2.03734178323209,6.10416666666667,7.2368305876998,3.75996461985926,5.25271121266548,15.1611264180271,87.6145662701179,41.6001071646631,155.660319267358
"2321",240,3.075,2.18756674427969,5.79166666666667,4.58640429964461,3.50012842834685,5.71365256895505,15.6200599847146,86.1540844065065,42.8788767373255,124.710403130822
"2322",240,3.075,2.6413403126696,5.62916666666667,5.63853924125978,3.44939865688544,5.4766691065082,15.6297051777618,85.6932633584938,42.7282141202454,135.496355869454
"2323",240,2.93333333333333,2.32320862729994,5.50833333333333,5.26874529507537,3.5547802828128,6.30718657373088,15.2983240785149,96.7469903624957,42.6968566528261,147.728256915201
"2324",240,2.90416666666667,2.24700197825668,5.69583333333333,5.93601302498206,3.55359531246907,5.6507565623965,16.5222477343879,94.4696277328039,43.1425076642824,140.100323409172
"2325",240,2.90416666666667,1.94448626599674,5.45833333333333,5.30067750914725,3.35495689625641,5.78104133800546,16.2207645790093,84.8352083091999,42.8709091226686,120.800331574193
"2326",240,3.28333333333333,2.25514259204146,5.57916666666667,5.97676861399485,3.6231430236441,5.38384817473387,16.234336445734,98.6789068261682,43.7453532685832,155.310236935456
"2327",240,3.125,2.41277288562875,5.37083333333333,5.88223245391362,3.58218401811958,5.43458196465788,16.2888260410817,95.6669960707571,43.1824054970304,147.933843858558
"2328",240,3.15,2.23777594930061,5.76666666666667,5.8525586036659,3.35002601781466,6.28575485992213,14.5966723037686,84.0662240957334,41.8418108836316,130.714285454226
"2329",240,3.22083333333333,2.36674778102624,6.00833333333333,5.60487386425308,3.41579235644001,5.98335957607355,16.0736907588899,82.2900302674963,42.9437225262019,121.442297858819
"2330",240,2.8125,2.19560231788659,5.675,6.02783564713503,3.52574083897332,6.54056761875589,15.0124501683393,75.603446686953,42.2197488094581,128.518772161295
"2331",240,3.05416666666667,2.21969153201099,5.64583333333333,6.45743246791898,3.56542116386987,5.63957790253918,16.0881114617396,87.9399196689841,42.497482571105,147.034240579152
"2332",240,3.12916666666667,2.38229372735071,5.51666666666667,5.11727735858966,3.45992571776117,5.55532907452555,15.6853535669535,69.1525894516314,42.5623257989168,113.864553385161
